filename,width,height,class,x,y,xmax,ymax,b_width,b_height,label
E:/ras/Vegetation.v1i.tensorflow/train/e25440c96aca0e41_jpg.rf.6261bb7048eeb46fab9247ab5cb19dc9.jpg,1024,768,Tree,646.0,19.0,778.0,286.0,132.0,267.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a0ee8e483a08d098_jpg.rf.ace2bd66617b9dc86839b2fc862deff7.jpg,1024,768,Tree,0.0,0.0,1023.0,767.0,1023.0,767.0,0
E:/ras/Red-billed-quelea-8/select/red-billed-quelea-etosha-national-park-namibia-africa-234527451_jpg.rf.b024c94b4352cbbaf660e042a06ec934.jpg,640,640,quelea,143.99,343.82,303.32,405.93,159.3,62.1,1
E:/ras/Red-billed-quelea-8/select/208_jpg.rf.85bbd46166bfe2a0b54857b858bfc666.jpg,640,640,quelea,66.74,453.63,180.49,594.09,113.8,140.5,1
E:/ras/Vegetation.v1i.tensorflow/train/ac24baac10c90319_jpg.rf.74aad8ff456a67d8c7b382367707821e.jpg,1024,683,Tree,691.0,283.0,785.0,470.0,94.0,187.0,0
E:/ras/Red-billed-quelea-8/select/234_jpg.rf.8d40affc6815392110db87d8da4f0e6f.jpg,640,640,quelea,416.75,252.16,469.58,338.99,52.8,86.8,1
E:/ras/Vegetation.v1i.tensorflow/train/60207de36b34843d_jpg.rf.b5a8e7ae295b12367908efd197df5ffd.jpg,1024,779,Tree,0.0,0.0,40.0,719.0,40.0,719.0,0
E:/ras/Vegetation.v1i.tensorflow/train/5cda3e4629dac58f_jpg.rf.476d779b77004b2981fbd134d89cd2f1.jpg,1024,768,Tree,659.0,536.0,681.0,584.0,22.0,48.0,0
E:/ras/Vegetation.v1i.tensorflow/train/6dbd15cd04fe9b9c_jpg.rf.14de3d652f887607357b5fa026d8e59d.jpg,1024,768,Tree,794.0,309.0,829.0,412.0,35.0,103.0,0
E:/ras/Vegetation.v1i.tensorflow/train/8aca6c6b5a3d5f30_jpg.rf.26da236f9dc2d471a011ff4e8bea3bca.jpg,1024,768,Tree,820.0,590.0,1023.0,767.0,203.0,177.0,0
E:/ras/Vegetation.v1i.tensorflow/train/c2c8e5e69420695b_jpg.rf.646055e5135edb34b89cd70f70a6dbee.jpg,1024,817,Tree,665.0,291.0,793.0,483.0,128.0,192.0,0
E:/ras/Vegetation.v1i.tensorflow/train/7020dd80a12fb98e_jpg.rf.ae6317856732a4046e97e232d4972636.jpg,1024,683,Tree,708.0,517.0,886.0,593.0,178.0,76.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ec50b12a3b3388a0_jpg.rf.c5f15850eaf13935bfc006cedc004c2f.jpg,683,1024,Tree,319.0,102.0,459.0,461.0,140.0,359.0,0
E:/ras/Vegetation.v1i.tensorflow/train/662aaad62155b988_jpg.rf.9e7bd6d5949a074cc311c48a5a211498.jpg,1024,768,Tree,727.0,0.0,1023.0,472.0,296.0,472.0,0
E:/ras/Vegetation.v1i.tensorflow/train/efae84addfb9c1ea_jpg.rf.870ee18d9144ffad0809f720ff0de001.jpg,1024,681,Tree,115.0,0.0,504.0,471.0,389.0,471.0,0
E:/ras/Vegetation.v1i.tensorflow/train/6baf35a5bed05606_jpg.rf.a9dfb727b8e1ac1307ebea64d8e91a4f.jpg,1024,768,Tree,136.0,16.0,849.0,631.0,713.0,615.0,0
E:/ras/Vegetation.v1i.tensorflow/train/2441555f44aee798_jpg.rf.691c4273b4b372bedc15c3abb1c60f41.jpg,1024,768,Tree,690.0,72.0,965.0,147.0,275.0,75.0,0
E:/ras/Vegetation.v1i.tensorflow/train/5cf0867e75137d92_jpg.rf.d3edb331191a2e8f443c386333a5e35c.jpg,1024,910,Tree,510.0,270.0,728.0,507.0,218.0,237.0,0
E:/ras/Vegetation.v1i.tensorflow/train/142e10cd1246c050_jpg.rf.19da5886dffa32af65852b47cdb5afa1.jpg,1024,683,Tree,950.0,582.0,972.0,619.0,22.0,37.0,0
E:/ras/Vegetation.v1i.tensorflow/train/662aaad62155b988_jpg.rf.9e7bd6d5949a074cc311c48a5a211498.jpg,1024,768,Tree,0.0,1.0,623.0,579.0,623.0,578.0,0
E:/ras/Vegetation.v1i.tensorflow/train/896838174834aba7_jpg.rf.8e9e66dfbec3ed99b0201c05027c549f.jpg,1024,684,Tree,0.0,0.0,1023.0,343.0,1023.0,343.0,0
E:/ras/Vegetation.v1i.tensorflow/train/53f5ae145f8f3a27_jpg.rf.1d12c910d2b77ea2c75c7bba6988f770.jpg,1024,768,Tree,840.0,98.0,1022.0,243.0,182.0,145.0,0
E:/ras/Vegetation.v1i.tensorflow/train/1d994db1d579d68b_jpg.rf.12b2f592cd3d82e0c35298fe2c112a4c.jpg,1024,768,Tree,303.0,0.0,910.0,605.0,607.0,605.0,0
E:/ras/Vegetation.v1i.tensorflow/train/0c33b5f16f87436f_jpg.rf.333db8fa8cdc40649746bfc59c60920b.jpg,1024,627,Tree,0.0,0.0,1023.0,104.0,1023.0,104.0,0
E:/ras/Vegetation.v1i.tensorflow/train/88e27043f725460c_jpg.rf.9720218fe9373516d4a141ba453c4f44.jpg,1024,768,Tree,695.0,267.0,1023.0,366.0,328.0,99.0,0
E:/ras/Red-billed-quelea-8/select/images-6-_jpg.rf.675e0de9c1034a421229f47869a3028e.jpg,640,640,quelea,52.85,361.76,325.79,632.89,272.9,271.1,1
E:/ras/Vegetation.v1i.tensorflow/train/4e8a50807ae7633b_jpg.rf.776e77de074065c11f6927fce4f3e8b6.jpg,1024,768,Tree,86.0,16.0,263.0,361.0,177.0,345.0,0
E:/ras/Vegetation.v1i.tensorflow/train/d41514963f44b40c_jpg.rf.f951164ba749581153114800f642a22d.jpg,1024,647,Tree,845.0,51.0,1001.0,568.0,156.0,517.0,0
E:/ras/Vegetation.v1i.tensorflow/train/be6e3541872935c4_jpg.rf.a26378a7afc995a5cb8893898ff68134.jpg,1024,683,Tree,189.0,138.0,218.0,178.0,29.0,40.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a2a962ea3861fb57_jpg.rf.213c76fd59f09e0ef296938c64789089.jpg,1024,768,Tree,669.0,23.0,805.0,396.0,136.0,373.0,0
E:/ras/Vegetation.v1i.tensorflow/train/bc7356fbefbe1fc9_jpg.rf.0429c0a9a7bc6c8ff8a63f2f6fc4a4f4.jpg,1024,683,Tree,913.0,95.0,1016.0,343.0,103.0,248.0,0
E:/ras/Vegetation.v1i.tensorflow/train/60207de36b34843d_jpg.rf.b5a8e7ae295b12367908efd197df5ffd.jpg,1024,779,Tree,168.0,0.0,411.0,392.0,243.0,392.0,0
E:/ras/Vegetation.v1i.tensorflow/train/15a76c29125aa0f8_jpg.rf.4fc86dda2133a6d9cefb04b23c644715.jpg,1024,706,Tree,699.0,438.0,786.0,557.0,87.0,119.0,0
E:/ras/Red-billed-quelea-8/select/288_jpg.rf.bba55a8b7d165a785927a75804cd1ea5.jpg,640,640,quelea,276.19,261.13,512.45,456.62,236.3,195.5,1
E:/ras/Vegetation.v1i.tensorflow/train/3a236206a7031ca4_jpg.rf.ffcb447b08088435ab281bea509ce949.jpg,1024,768,Tree,647.0,14.0,998.0,317.0,351.0,303.0,0
E:/ras/Red-billed-quelea-8/select/322_jpg.rf.5e34ce67df88bdb8e964fd191f34c9a6.jpg,640,640,quelea,140.51,11.91,317.06,221.36,176.6,209.5,1
E:/ras/Red-billed-quelea-8/select/blackheaded-weaver-perched-on-branch-260nw-2073691046-1-_jpg.rf.3ccbcefd2b097bb8c208739bc74aa113.jpg,640,640,quelea,126.44,135.89,395.13,416.73,268.7,280.8,1
E:/ras/Vegetation.v1i.tensorflow/train/6dbd15cd04fe9b9c_jpg.rf.14de3d652f887607357b5fa026d8e59d.jpg,1024,768,Tree,13.0,167.0,264.0,570.0,251.0,403.0,0
E:/ras/Vegetation.v1i.tensorflow/train/5e85b72a01f0dda2_jpg.rf.6487971aaa8647616a2e65dde1206060.jpg,1024,683,Tree,0.0,0.0,1023.0,274.0,1023.0,274.0,0
E:/ras/Vegetation.v1i.tensorflow/train/41a0b79b6104e47d_jpg.rf.ecdfba04a3de6297e013ae715d9cb2f2.jpg,768,1024,Tree,0.0,599.0,116.0,892.0,116.0,293.0,0
E:/ras/Vegetation.v1i.tensorflow/train/51e8ae8ac9a87af9_jpg.rf.838e5a0f34db41189377ef446af84898.jpg,1024,307,Tree,282.0,147.0,367.0,243.0,85.0,96.0,0
E:/ras/Vegetation.v1i.tensorflow/train/3a36b77406a513c1_jpg.rf.7a00f82360ad1be4b58c2e5167d009d9.jpg,1024,768,Tree,26.0,241.0,153.0,304.0,127.0,63.0,0
E:/ras/Vegetation.v1i.tensorflow/train/fd049f6eeee0f54a_jpg.rf.faf54fc96fe3ed1a42d6e18739f68dbf.jpg,1024,768,Tree,0.0,0.0,1023.0,397.0,1023.0,397.0,0
E:/ras/Vegetation.v1i.tensorflow/train/139c29d0b158024a_jpg.rf.447103c5d2f53c29d6479a8024819a52.jpg,1024,768,Tree,0.0,405.0,39.0,500.0,39.0,95.0,0
E:/ras/Vegetation.v1i.tensorflow/train/4eb3aa5518845923_jpg.rf.a8dd2dd089b706172a0c3a3dad4d0c4e.jpg,1024,768,Tree,671.0,442.0,724.0,496.0,53.0,54.0,0
E:/ras/Vegetation.v1i.tensorflow/train/69e2dd931a5a2bfb_jpg.rf.cc50d05e4d6ff0753e05227494b9f1ff.jpg,1024,765,Tree,186.0,542.0,397.0,764.0,211.0,222.0,0
E:/ras/Vegetation.v1i.tensorflow/train/4d9e7d998821ca4a_jpg.rf.d2e15fd498dc5574726d9768f2ed7954.jpg,1024,768,Tree,89.0,16.0,1024.0,764.0,935.0,748.0,0
E:/ras/Vegetation.v1i.tensorflow/train/4a190405b69f9b0c_jpg.rf.780a8de14933b29bde3d1ba7badaa0fb.jpg,1024,768,Tree,654.0,349.0,741.0,486.0,87.0,137.0,0
E:/ras/Vegetation.v1i.tensorflow/train/f80fd28d7374c00d_jpg.rf.5c65994b098b133c050936b63184f2b1.jpg,1024,768,Tree,714.0,497.0,766.0,583.0,52.0,86.0,0
E:/ras/Vegetation.v1i.tensorflow/train/c1876e83cde5c3b6_jpg.rf.a564c77701cbb34156ddc48f9f349179.jpg,1024,768,Tree,776.0,94.0,900.0,365.0,124.0,271.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ba8f32d458b99d3b_jpg.rf.effbafa4fb553c94ea11eea3da54ed30.jpg,1024,768,Tree,888.0,0.0,1023.0,767.0,135.0,767.0,0
E:/ras/Vegetation.v1i.tensorflow/train/6f53252f70718ae5_jpg.rf.6c58b334437c07f0cd4fb3e30c2856e2.jpg,1024,758,Tree,447.0,209.0,485.0,270.0,38.0,61.0,0
E:/ras/Vegetation.v1i.tensorflow/train/932bc5efce3cc0cc_jpg.rf.44afd99eac2c40bdb708af6865171162.jpg,1024,680,Tree,0.0,0.0,480.0,298.0,480.0,298.0,0
E:/ras/Red-billed-quelea-8/select/1000_F_568837007_8BziOV7VDTMgMdZKDp0QA68gt48RpsUZ-1-_jpg.rf.907ff56f43bf74f0e2ae15292b88e128.jpg,640,640,quelea,239.09,252.88,336.17,430.25,97.1,177.4,1
E:/ras/Vegetation.v1i.tensorflow/train/d482cb01f6a03078_jpg.rf.0f4862c4dd05e97eff46adbc3964eba5.jpg,1024,768,Tree,200.0,412.0,257.0,447.0,57.0,35.0,0
E:/ras/Vegetation.v1i.tensorflow/train/d7cdf8cec6a6bc06_jpg.rf.d03d0fdecaa8b13e335d06e7a9849d92.jpg,1024,683,Tree,36.0,22.0,420.0,357.0,384.0,335.0,0
E:/ras/Red-billed-quelea-8/select/187_jpg.rf.e9700bc5c936d85c550e0564ab66ffb4.jpg,640,640,quelea,93.09,104.92,568.95,606.27,475.9,501.3,1
E:/ras/Vegetation.v1i.tensorflow/train/25251a2a248fb8ce_jpg.rf.4079c3a0ea667a302e62af8c27044c1c.jpg,768,1024,Tree,17.0,658.0,102.0,762.0,85.0,104.0,0
E:/ras/Vegetation.v1i.tensorflow/train/2b02c5962b2f5bda_jpg.rf.3eff6cb7a4fc60895a886026a38e1e35.jpg,1024,714,Tree,468.0,67.0,481.0,87.0,13.0,20.0,0
E:/ras/Vegetation.v1i.tensorflow/train/0780f6d9f61bbf48_jpg.rf.5845078c87dfacd26ed018aeaf6ea7b1.jpg,1024,680,Tree,599.0,252.0,717.0,450.0,118.0,198.0,0
E:/ras/Red-billed-quelea-8/select/1000_F_532748148_XiMMNH39pf8g6luFUf272ZhKIEF5jwrF_jpg.rf.dcd7988c7f7544c66a229af6b0e521fc.jpg,640,640,quelea,390.1,333.18,591.45,618.42,201.4,285.2,1
E:/ras/Red-billed-quelea-8/select/251_jpg.rf.3d9f8ce7269f95ff28150a5db73f292c.jpg,640,640,quelea,139.51,181.38,485.53,537.37,346.0,356.0,1
E:/ras/Vegetation.v1i.tensorflow/train/be6e3541872935c4_jpg.rf.a26378a7afc995a5cb8893898ff68134.jpg,1024,683,Tree,1.0,39.0,53.0,164.0,52.0,125.0,0
E:/ras/Red-billed-quelea-8/select/220_jpg.rf.1970d273d83358022fdced5851fe4ffd.jpg,640,640,quelea,49.89,199.33,200.32,504.47,150.4,305.1,1
E:/ras/Vegetation.v1i.tensorflow/train/423b364629d7bed6_jpg.rf.d35c88410cde3989a1cb99efbbddc246.jpg,683,1024,Tree,0.0,0.0,604.0,420.0,604.0,420.0,0
E:/ras/Vegetation.v1i.tensorflow/train/2b83852016c19f44_jpg.rf.9159ef7bce13a9d87c1d8137b057e6ab.jpg,1024,683,Tree,343.0,519.0,385.0,641.0,42.0,122.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ed37c6cbd8ca7c90_jpg.rf.260dd6b3430c2919a0c3aa52483df226.jpg,1024,619,Tree,644.0,211.0,748.0,279.0,104.0,68.0,0
E:/ras/Red-billed-quelea-8/select/290_jpg.rf.e139b08b190d36c76592a9e9f94eccbc.jpg,640,640,quelea,221.36,356.84,327.03,495.5,105.7,138.7,1
E:/ras/Vegetation.v1i.tensorflow/train/3c87283f07da33d9_jpg.rf.669124acade579f87c3d5cf730ab4216.jpg,1024,768,Tree,827.0,379.0,872.0,434.0,45.0,55.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ca9bb77accb0a626_jpg.rf.68ababed68a71a68a28aa5ac0862bf65.jpg,1024,676,Tree,637.0,86.0,729.0,147.0,92.0,61.0,0
E:/ras/Vegetation.v1i.tensorflow/train/8e55e9a24da5f2d7_jpg.rf.abf92ebebd12f2975aef0d8761ba4f8e.jpg,1024,768,Tree,0.0,0.0,1015.0,708.0,1015.0,708.0,0
E:/ras/Vegetation.v1i.tensorflow/train/3c87283f07da33d9_jpg.rf.669124acade579f87c3d5cf730ab4216.jpg,1024,768,Tree,767.0,383.0,846.0,443.0,79.0,60.0,0
E:/ras/Vegetation.v1i.tensorflow/train/7ed3cc0961fe95c0_jpg.rf.1d7a398b822bc67448e3a315a05cbfa2.jpg,1024,683,Tree,50.0,0.0,1023.0,210.0,973.0,210.0,0
E:/ras/Vegetation.v1i.tensorflow/train/314215bb72cec7d7_jpg.rf.d9a5e0cf69373f5c40b389663c5132bc.jpg,1024,678,Tree,431.0,311.0,624.0,375.0,193.0,64.0,0
E:/ras/Vegetation.v1i.tensorflow/train/30451273a33b6294_jpg.rf.36fe70f969986eb8374058f37a98babb.jpg,1024,678,Tree,438.0,0.0,1023.0,255.0,585.0,255.0,0
E:/ras/Vegetation.v1i.tensorflow/train/30f27a744447a27a_jpg.rf.d10af810cf84f09ec580643f1ce8fbad.jpg,1024,768,Tree,0.0,96.0,118.0,192.0,118.0,96.0,0
E:/ras/Vegetation.v1i.tensorflow/train/c1876e83cde5c3b6_jpg.rf.a564c77701cbb34156ddc48f9f349179.jpg,1024,768,Tree,692.0,162.0,730.0,287.0,38.0,125.0,0
E:/ras/Red-billed-quelea-8/select/285_jpg.rf.626dd86dbf29f62344cca2b10f8a8a35.jpg,640,640,quelea,124.56,88.67,270.21,348.96,145.6,260.3,1
E:/ras/Vegetation.v1i.tensorflow/train/3d472570cf4f041f_jpg.rf.99f966d658250ec784e599725a71d203.jpg,1024,680,Tree,0.0,22.0,1023.0,421.0,1023.0,399.0,0
E:/ras/Vegetation.v1i.tensorflow/train/3c87283f07da33d9_jpg.rf.669124acade579f87c3d5cf730ab4216.jpg,1024,768,Tree,724.0,391.0,755.0,404.0,31.0,13.0,0
E:/ras/Vegetation.v1i.tensorflow/train/6cad9234ed4c3464_jpg.rf.65205358ce65d9fadc80198956139855.jpg,1024,683,Tree,337.0,115.0,678.0,304.0,341.0,189.0,0
E:/ras/Vegetation.v1i.tensorflow/train/5092a2d0e25fb4fa_jpg.rf.f4199660803665d6ddf298f4ec65af6e.jpg,1024,680,Tree,457.0,393.0,570.0,550.0,113.0,157.0,0
E:/ras/Red-billed-quelea-8/select/104_jpg.rf.c69bc3a1b76a8487836356d373241438.jpg,640,640,quelea,131.84,112.31,565.26,525.07,433.4,412.8,1
E:/ras/Vegetation.v1i.tensorflow/train/519c3c1d6b5eeb52_jpg.rf.909b7735664944bae42455d521f19d80.jpg,683,1024,Tree,268.0,404.0,334.0,429.0,66.0,25.0,0
E:/ras/Vegetation.v1i.tensorflow/train/b933061f966e6816_jpg.rf.796bafd4a65bec48a2d4ae527add7aa9.jpg,1024,288,Tree,195.0,47.0,625.0,136.0,430.0,89.0,0
E:/ras/Red-billed-quelea-8/select/269_jpg.rf.05c826ef9073cdc56792e619690b24ab.jpg,640,640,quelea,318.06,344.87,392.72,444.56,74.7,99.7,1
E:/ras/Vegetation.v1i.tensorflow/train/7020dd80a12fb98e_jpg.rf.ae6317856732a4046e97e232d4972636.jpg,1024,683,Tree,1.0,524.0,1023.0,589.0,1022.0,65.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ce00001e2167228d_jpg.rf.ebef9e6ead6b09a23f72db4027313835.jpg,1024,576,Tree,631.0,79.0,842.0,351.0,211.0,272.0,0
E:/ras/Vegetation.v1i.tensorflow/train/6e42bb74c31bc2f4_jpg.rf.15badc5eb7b0ba6bb5cc6ca531802154.jpg,1024,640,Tree,918.0,200.0,968.0,265.0,50.0,65.0,0
E:/ras/Vegetation.v1i.tensorflow/train/7765b3433d8446c3_jpg.rf.6b9cd2d35d499fd3b97697c2111919e3.jpg,1024,682,Tree,824.0,42.0,996.0,356.0,172.0,314.0,0
E:/ras/Vegetation.v1i.tensorflow/train/aa1f25657311bbc8_jpg.rf.5f41b13cd7343e8f806d33ca58367e6d.jpg,1024,768,Tree,968.0,127.0,1023.0,360.0,55.0,233.0,0
E:/ras/Red-billed-quelea-8/select/107_jpg.rf.05071edc64760cef30f13f8902b960dc.jpg,640,640,quelea,130.51,112.06,565.38,527.87,434.9,415.8,1
E:/ras/Vegetation.v1i.tensorflow/train/f5240d035e571d97_jpg.rf.5d4325ff8c46fe1d6d3bef6f528cbdc9.jpg,1024,768,Tree,527.0,0.0,582.0,168.0,55.0,168.0,0
E:/ras/Vegetation.v1i.tensorflow/train/90f8305c2037b995_jpg.rf.af0f485fd51d59d2d676a64b6dda73d5.jpg,1024,768,Tree,852.0,284.0,892.0,326.0,40.0,42.0,0
E:/ras/Vegetation.v1i.tensorflow/train/5cf0867e75137d92_jpg.rf.d3edb331191a2e8f443c386333a5e35c.jpg,1024,910,Tree,52.0,151.0,208.0,502.0,156.0,351.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ac24baac10c90319_jpg.rf.74aad8ff456a67d8c7b382367707821e.jpg,1024,683,Tree,767.0,314.0,849.0,453.0,82.0,139.0,0
E:/ras/Red-billed-quelea-8/select/181_jpg.rf.8746d3692443fe9d13c87db72063b81a.jpg,640,640,quelea,95.77,105.43,568.69,600.67,472.9,495.2,1
E:/ras/Vegetation.v1i.tensorflow/train/d478ce144a1c83dd_jpg.rf.e6da198dac924cd845bc53ff4f02072e.jpg,1024,768,Tree,186.0,65.0,355.0,212.0,169.0,147.0,0
E:/ras/Vegetation.v1i.tensorflow/train/14963fd7e6ee1405_jpg.rf.2e217d7f91c02b602f9e3d7b4997a96e.jpg,1024,765,Tree,985.0,490.0,1022.0,593.0,37.0,103.0,0
E:/ras/Vegetation.v1i.tensorflow/train/3d84255502da5831_jpg.rf.e6d884357694f8a0286f4e52d2cf1d92.jpg,1024,683,Tree,0.0,0.0,1023.0,191.0,1023.0,191.0,0
E:/ras/Vegetation.v1i.tensorflow/train/189123195bb1d69d_jpg.rf.af32b72f9f057198c14ab667eecbd805.jpg,1024,768,Tree,595.0,284.0,651.0,342.0,56.0,58.0,0
E:/ras/Vegetation.v1i.tensorflow/train/c388a33b8d477587_jpg.rf.2039fa35ffade2ee5e38b17f6c89cfc2.jpg,1024,576,Tree,746.0,280.0,839.0,317.0,93.0,37.0,0
E:/ras/Vegetation.v1i.tensorflow/train/549e84f31ed999fd_jpg.rf.371a6e755334bc3d17690bd2ad1cb98a.jpg,1024,679,Tree,890.0,222.0,970.0,333.0,80.0,111.0,0
E:/ras/Red-billed-quelea-8/select/271_jpg.rf.cd444d07e45525894d47269d00436929.jpg,640,640,quelea,181.48,404.69,273.1,551.23,91.6,146.5,1
E:/ras/Vegetation.v1i.tensorflow/train/17a2902fd56c1fc4_jpg.rf.c44b2c2e9a7c7a19f8f97f59c2bcec0a.jpg,1024,683,Tree,0.0,194.0,185.0,420.0,185.0,226.0,0
E:/ras/Vegetation.v1i.tensorflow/train/66a6a606dfbd9616_jpg.rf.f8960fb27f636b3eb89b41bd933c3eaf.jpg,1024,768,Tree,2.0,543.0,55.0,620.0,53.0,77.0,0
E:/ras/House.v1i.tensorflow/train/1a9b759e-d531-4988-b8b1-9c3e6874b37c_png.rf.a5c46beecc6610794dd5be2d4bf5745e.jpg,800,656,house1,275.0,588.0,282.0,592.0,7.0,4.0,2
E:/ras/Vegetation.v1i.tensorflow/train/b385bf203f559136_jpg.rf.9069cdbddb6c91273e5d24c5d32f14f6.jpg,1024,683,Tree,2.0,3.0,1023.0,682.0,1021.0,679.0,0
E:/ras/Vegetation.v1i.tensorflow/train/05a54deae97babea_jpg.rf.948b6db9757ab536b1aad5360fef1900.jpg,1024,686,Tree,389.0,0.0,1023.0,207.0,634.0,207.0,0
E:/ras/Vegetation.v1i.tensorflow/train/497467cce56e5eca_jpg.rf.2669a8b15fce62c65abbea9394f17ce4.jpg,1024,682,Tree,829.0,369.0,845.0,382.0,16.0,13.0,0
E:/ras/Vegetation.v1i.tensorflow/train/2cb2d2965be60ad1_jpg.rf.8ac16f3b091b126fe757ebf1b0259298.jpg,1024,768,Tree,694.0,67.0,1016.0,466.0,322.0,399.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a51a234505f408db_jpg.rf.d37003d94268141b0d9a6f429b0ec097.jpg,683,1024,Tree,183.0,13.0,664.0,921.0,481.0,908.0,0
E:/ras/Vegetation.v1i.tensorflow/train/649d88f60a4d3adb_jpg.rf.d41812ccf15059b417838fc35fe1eb7c.jpg,1024,575,Tree,895.0,209.0,1023.0,425.0,128.0,216.0,0
E:/ras/Red-billed-quelea-8/select/298_jpg.rf.132adde8f1fb11ffd19af767acb72239.jpg,640,640,quelea,460.51,17.89,588.11,149.58,127.6,131.7,1
E:/ras/Vegetation.v1i.tensorflow/train/dfc3b62246780515_jpg.rf.4abdc99656cea1f9f18af67ead63a2d1.jpg,1024,768,Tree,895.0,557.0,1023.0,696.0,128.0,139.0,0
E:/ras/Vegetation.v1i.tensorflow/train/745a870e93d0f12e_jpg.rf.92b9b95f25037f8d4192d4c36ac48387.jpg,1024,685,Tree,956.0,349.0,959.0,355.0,3.0,6.0,0
E:/ras/Vegetation.v1i.tensorflow/train/2457fd63faebd3fb_jpg.rf.51ec71289d544114e660903d9986646a.jpg,1024,439,Tree,713.0,0.0,1023.0,438.0,310.0,438.0,0
E:/ras/Vegetation.v1i.tensorflow/train/096898a329ebe11a_jpg.rf.c98546e2ade74923314d2f120f3c6876.jpg,1024,683,Tree,222.0,475.0,294.0,574.0,72.0,99.0,0
E:/ras/Vegetation.v1i.tensorflow/train/79c48b8e8eb2cbf4_jpg.rf.1e48f40541e21ffbc8fd5929638a0055.jpg,1024,683,Tree,893.0,370.0,1023.0,640.0,130.0,270.0,0
E:/ras/Vegetation.v1i.tensorflow/train/46a336062b356fde_jpg.rf.990dcfda165666e5ae8d694a6ad4fca1.jpg,1024,1024,Tree,0.0,0.0,446.0,320.0,446.0,320.0,0
E:/ras/Vegetation.v1i.tensorflow/train/d3b0e10d84f25066_jpg.rf.eb36cffe6dd6faea343171a8c29d9844.jpg,612,1024,Tree,518.0,525.0,611.0,691.0,93.0,166.0,0
E:/ras/Vegetation.v1i.tensorflow/train/640ee48c3e3de1ba_jpg.rf.017b43e79bd218c7a731d308fba54202.jpg,1024,768,Tree,573.0,141.0,762.0,425.0,189.0,284.0,0
E:/ras/House.v1i.tensorflow/train/23586b90-a7cf-49cd-aaab-93492684f60b_jpg.rf.3f351e3e1a8f707786b2540ccfa9a592.jpg,1080,810,house1,135.0,122.0,702.0,547.0,567.0,425.0,2
E:/ras/Vegetation.v1i.tensorflow/train/9e75952dfd9eb8da_jpg.rf.bcceadde0a4a907ae94f4007fb3db836.jpg,1024,765,Tree,810.0,274.0,1014.0,436.0,204.0,162.0,0
E:/ras/Red-billed-quelea-8/select/download-26-_jpg.rf.91c3a2b42363026fa40e39f93c610c4a.jpg,640,640,quelea,69.73,127.79,565.26,512.6,495.5,384.8,1
E:/ras/Vegetation.v1i.tensorflow/train/04850c7c1e3c514d_jpg.rf.a9c175c6801c442805c85431b7a4486f.jpg,1024,766,Tree,84.0,0.0,195.0,176.0,111.0,176.0,0
E:/ras/Vegetation.v1i.tensorflow/train/928fcd3ab85addb4_jpg.rf.f5ba1c0195998acf0ce4e6bc220a60fe.jpg,1024,768,Tree,70.0,221.0,90.0,234.0,20.0,13.0,0
E:/ras/House.v1i.tensorflow/train/d76c232d-9e6c-4441-a566-b1c26d7942db_jpg.rf.2bb190bb09e160d7af96425a060759d4.jpg,3000,2250,house1,2666.0,586.0,3000.0,1119.0,334.0,533.0,2
E:/ras/Vegetation.v1i.tensorflow/train/522f31be5dacb1dc_jpg.rf.06ff3d713d7d5d7d0c698b8fef08dc6b.jpg,1024,768,Tree,562.0,54.0,691.0,139.0,129.0,85.0,0
E:/ras/Vegetation.v1i.tensorflow/train/d0b996f65a137734_jpg.rf.410131c5d8f4545ac2eda66d2f9fe882.jpg,768,1024,Tree,495.0,343.0,573.0,558.0,78.0,215.0,0
E:/ras/Vegetation.v1i.tensorflow/train/262afb24d6bbb60e_jpg.rf.0c5f8937570a828d3ccf2d64f285dff7.jpg,1024,768,Tree,0.0,0.0,1016.0,450.0,1016.0,450.0,0
E:/ras/Vegetation.v1i.tensorflow/train/dfc3b62246780515_jpg.rf.4abdc99656cea1f9f18af67ead63a2d1.jpg,1024,768,Tree,509.0,423.0,548.0,474.0,39.0,51.0,0
E:/ras/Vegetation.v1i.tensorflow/train/0ecc245c126c88ad_jpg.rf.ee97fcdfd74490493463f53eecc890f0.jpg,1024,683,Tree,0.0,0.0,1023.0,448.0,1023.0,448.0,0
E:/ras/Vegetation.v1i.tensorflow/train/1ae958b60b31f28d_jpg.rf.1cbba2d9d544daf9bfdb50b0a88fdf87.jpg,1024,768,Tree,765.0,90.0,824.0,226.0,59.0,136.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a34bea93e5b35828_jpg.rf.41763c1ee8f619ae6d8b0d6011842d6b.jpg,1024,680,Tree,464.0,129.0,596.0,261.0,132.0,132.0,0
E:/ras/Vegetation.v1i.tensorflow/train/f5a194d484429b8d_jpg.rf.2bb95695ba9652a626fca7a4fd517ced.jpg,1024,678,Tree,828.0,295.0,921.0,389.0,93.0,94.0,0
